epoch = 0
sel = [0. 1.]
dis=[[2.4639876 3.025283 ]
 [2.4282422 2.9689748]
 [2.3796735 2.901567 ]
 [2.3254123 2.8485966]
 [2.261902  2.785899 ]
 [2.220514  2.750005 ]
 [2.163183  2.7094288]
 [2.1127334 2.6735723]
 [2.057995  2.6487143]
 [1.9984506 2.610498 ]
 [1.9632893 2.607983 ]
 [1.8931922 2.5777311]
 [1.8409623 2.5459356]
 [1.7584653 2.4992714]
 [1.7225926 2.4912443]
 [1.6502806 2.4674408]
 [1.5910037 2.442731 ]
 [1.5197581 2.439192 ]
 [1.456777  2.4245298]
 [1.3969147 2.402123 ]
 [1.3431203 2.4198804]
 [1.2910146 2.424418 ]
 [1.2325854 2.4356556]
 [1.1934645 2.4455745]
 [1.1386062 2.4517243]]
dis=[[3.2225878 3.7480998]
 [3.165821  3.6744347]
 [3.103356  3.6048584]
 [3.0571992 3.5489712]
 [3.0187154 3.506308 ]
 [2.9724884 3.4535112]
 [2.9412627 3.4163082]
 [2.8939195 3.3728938]
 [2.8401215 3.3194234]
 [2.7828326 3.2591255]
 [2.7238328 3.1961718]
 [2.676315  3.1505852]
 [2.608989  3.0825272]
 [2.5416706 3.0213547]
 [2.4861643 2.958121 ]
 [2.4147522 2.8892798]
 [2.3420773 2.822833 ]
 [2.2675211 2.7604527]
 [2.2013328 2.7050927]
 [2.130751  2.6493237]
 [2.0664845 2.597373 ]
 [1.9970826 2.538549 ]
 [1.9292175 2.4986506]
 [1.8529408 2.4483109]
 [1.7883115 2.4124417]]
dis=[[3.5177634 1.8975241]
 [3.5220337 1.9290407]
 [3.537559  1.9401354]
 [3.5491724 1.9491159]
 [3.4994812 1.9519928]
 [3.4530826 1.9597929]
 [3.411111  1.9464793]
 [3.3503058 1.9429002]
 [3.3113227 1.9248538]
 [3.2685106 1.9147626]
 [3.2161157 1.9246122]
 [3.1636186 1.9291629]
 [3.1227205 1.9154528]
 [3.0601275 1.9192686]
 [3.004891  1.923769 ]
 [2.9336016 1.9371723]
 [2.8706653 1.9559045]
 [2.809048  1.9567775]
 [2.7495978 1.9660368]
 [2.6969805 1.9699888]
 [2.6411781 1.9890594]
 [2.5865073 1.9961556]
 [2.5288775 2.0186317]
 [2.4591677 2.0581167]
 [2.4037151 2.0854368]]
dis=[[3.550974  3.024783 ]
 [3.4868698 3.0628366]
 [3.431542  3.0921946]
 [3.373264  3.124151 ]
 [3.318181  3.1464374]
 [3.2619784 3.180081 ]
 [3.2109663 3.199248 ]
 [3.1654928 3.2119246]
 [3.1173487 3.2296665]
 [3.0604162 3.245244 ]
 [3.0115266 3.263416 ]
 [2.9614336 3.2880652]
 [2.9121833 3.2753394]
 [2.8739123 3.2396016]
 [2.8293138 3.199757 ]
 [2.7537315 3.1290975]
 [2.6991456 3.0802135]
 [2.654524  3.0407307]
 [2.5970743 2.9897482]
 [2.5474954 2.9463096]
 [2.504503  2.911872 ]
 [2.4371188 2.8509514]
 [2.3903096 2.8127058]
 [2.3288682 2.7595696]
 [2.2881463 2.7264526]]
dis=[[3.272671  2.9531753]
 [3.2874837 3.0101628]
 [3.263761  3.0531325]
 [3.1961577 3.1219716]
 [3.1331542 3.1717877]
 [3.0802345 3.2165294]
 [3.0261645 3.2491043]
 [2.9786694 3.289266 ]
 [2.9096613 3.3529499]
 [2.860659  3.4046144]
 [2.812387  3.4456427]
 [2.7610896 3.4901526]
 [2.721001  3.521647 ]
 [2.6724215 3.571226 ]
 [2.6149046 3.63051  ]
 [2.5625818 3.68301  ]
 [2.510595  3.7314904]
 [2.4352548 3.8019161]
 [2.3652637 3.8712585]
 [2.3056998 3.9326887]
 [2.2374976 3.9900873]
 [2.17656   4.053121 ]
 [2.1056252 4.1189446]
 [2.0564606 4.1708317]
 [1.9980271 4.2344933]]
dis=[[1.5945683  2.2724278 ]
 [1.5719472  2.2026405 ]
 [1.51957    2.1127174 ]
 [1.4823394  2.030941  ]
 [1.4106731  1.9289057 ]
 [1.3750244  1.8462726 ]
 [1.3196888  1.7632906 ]
 [1.2785212  1.6633456 ]
 [1.2364942  1.5655679 ]
 [1.1985251  1.4559727 ]
 [1.1814785  1.3512107 ]
 [1.1631188  1.2765865 ]
 [1.1501588  1.1871421 ]
 [1.1454827  1.0993139 ]
 [1.1463726  1.0139488 ]
 [1.1705736  0.9189779 ]
 [1.2063907  0.8355577 ]
 [1.2390352  0.75075483]
 [1.2626066  0.68402785]
 [1.3033257  0.61028093]
 [1.3480152  0.5407649 ]
 [1.3858821  0.4889841 ]
 [1.4136604  0.45836475]
 [1.4639977  0.4197426 ]
 [1.5016915  0.41230002]]
dis=[[3.9597902 2.066481 ]
 [3.9376001 2.1290507]
 [3.9085786 2.1936371]
 [3.8725212 2.2424688]
 [3.8252504 2.3104913]
 [3.7619765 2.3784907]
 [3.719735  2.426457 ]
 [3.6628165 2.4879375]
 [3.6037848 2.5571244]
 [3.5550528 2.6019666]
 [3.5013113 2.668718 ]
 [3.4344957 2.7269483]
 [3.3886173 2.7768457]
 [3.3536475 2.8193727]
 [3.312006  2.8797138]
 [3.2759264 2.9259262]
 [3.230676  2.9885702]
 [3.199759  3.0354228]
 [3.1506004 3.1212275]
 [3.1107485 3.1290119]
 [3.0759728 3.0763936]
 [3.0453343 3.0146403]
 [3.0047696 2.9520316]
 [2.9718547 2.8745048]
 [2.9488242 2.8287199]]
dis=[[2.9366982 2.181294 ]
 [2.9423528 2.1618915]
 [2.9583957 2.1407406]
 [2.9842823 2.131041 ]
 [3.0148382 2.1255553]
 [3.063743  2.1388242]
 [3.0994527 2.1547782]
 [3.1261954 2.1530197]
 [3.1594932 2.1552775]
 [3.1824396 2.1524954]
 [3.2233064 2.1677716]
 [3.2548947 2.171994 ]
 [3.2954557 2.196153 ]
 [3.3197005 2.2023702]
 [3.345731  2.196992 ]
 [3.3852212 2.207633 ]
 [3.4150796 2.2178445]
 [3.439232  2.2244058]
 [3.4705052 2.233284 ]
 [3.5000935 2.2398367]
 [3.5242403 2.2313845]
 [3.5606775 2.2458894]
 [3.5865715 2.2440293]
 [3.617232  2.2495444]
 [3.6385221 2.247535 ]]
dis=[[2.890881  2.2730677]
 [2.9193046 2.2674174]
 [2.9420276 2.239035 ]
 [2.9518712 2.2085104]
 [2.9680252 2.1817439]
 [2.9740121 2.1476774]
 [2.97408   2.100159 ]
 [2.9810238 2.0546582]
 [2.9693627 2.0122364]
 [2.9753041 1.9927994]
 [2.977424  1.9650835]
 [2.9891448 1.9369235]
 [3.0000486 1.9101051]
 [3.0038846 1.8783964]
 [3.0166698 1.8408136]
 [3.045242  1.8132845]
 [3.0684454 1.797698 ]
 [3.075555  1.7644911]
 [3.0826867 1.7269884]
 [3.108431  1.7124443]
 [3.1282115 1.6921992]
 [3.1591206 1.68513  ]
 [3.1761708 1.6657772]
 [3.2118845 1.6543183]
 [3.2371218 1.6358017]]
dis=[[1.8849946  2.7881625 ]
 [1.8541166  2.7349179 ]
 [1.8121454  2.6880696 ]
 [1.7532811  2.6387305 ]
 [1.6877908  2.602208  ]
 [1.62058    2.5614429 ]
 [1.5485905  2.5254717 ]
 [1.4788074  2.4933443 ]
 [1.3870485  2.4554863 ]
 [1.3072224  2.4226897 ]
 [1.2199525  2.4079034 ]
 [1.1240091  2.3730383 ]
 [1.0310054  2.347849  ]
 [0.95966786 2.3506918 ]
 [0.858266   2.3434262 ]
 [0.76699644 2.3426287 ]
 [0.6855483  2.3401065 ]
 [0.5930153  2.3313088 ]
 [0.512565   2.3384233 ]
 [0.43870905 2.3378863 ]
 [0.38676137 2.3631694 ]
 [0.3410982  2.3896608 ]
 [0.29192632 2.39802   ]
 [0.29412907 2.430847  ]
 [0.32855085 2.4625213 ]]
dis=[[1.448507   0.5129901 ]
 [1.4441758  0.53496784]
 [1.4280626  0.57580423]
 [1.4001534  0.6379556 ]
 [1.3755506  0.68447125]
 [1.347086   0.7540449 ]
 [1.3287768  0.8202967 ]
 [1.2993823  0.8930456 ]
 [1.279888   0.97069734]
 [1.2724414  1.0373517 ]
 [1.2630067  1.1017343 ]
 [1.2517859  1.1733055 ]
 [1.2376921  1.2686026 ]
 [1.2303293  1.3532242 ]
 [1.2493347  1.4386761 ]
 [1.2722075  1.5314023 ]
 [1.3012172  1.6329288 ]
 [1.3375833  1.7115284 ]
 [1.3604577  1.7884024 ]
 [1.4014541  1.8583744 ]
 [1.4481002  1.9322118 ]
 [1.4859277  2.0146506 ]
 [1.5173615  2.0817304 ]
 [1.5591921  2.1569521 ]
 [1.593929   2.2349963 ]]
dis=[[1.0031984  2.100869  ]
 [1.0527583  2.0026858 ]
 [1.1396357  1.8938282 ]
 [1.234517   1.7892829 ]
 [1.3385992  1.6753328 ]
 [1.4548427  1.559923  ]
 [1.5598576  1.4534633 ]
 [1.6490831  1.3667735 ]
 [1.7624134  1.2582473 ]
 [1.8759311  1.150846  ]
 [1.9621303  1.0668138 ]
 [2.0359125  0.9973643 ]
 [2.123906   0.9212962 ]
 [2.2098103  0.8693247 ]
 [2.2842457  0.8114279 ]
 [2.3558292  0.7722339 ]
 [2.4255385  0.7394019 ]
 [2.5013363  0.72686327]
 [2.5559769  0.7176507 ]
 [2.6323724  0.71118253]
 [2.704163   0.7072185 ]
 [2.7738886  0.7245308 ]
 [2.83168    0.7291152 ]
 [2.9076767  0.7721789 ]
 [2.9732323  0.80083025]]
dis=[[3.005031  2.9197888]
 [3.0258508 2.8573153]
 [3.0395412 2.815877 ]
 [3.0324903 2.7788215]
 [3.0235345 2.7536144]
 [3.0262237 2.7141116]
 [3.017841  2.674976 ]
 [3.008925  2.6555247]
 [3.003213  2.6197548]
 [2.9766405 2.605754 ]
 [2.9581664 2.588505 ]
 [2.93567   2.5661626]
 [2.9017742 2.5475368]
 [2.8782444 2.5173483]
 [2.8400328 2.515301 ]
 [2.8149529 2.4874697]
 [2.7899263 2.4667985]
 [2.7671869 2.445903 ]
 [2.747268  2.424795 ]
 [2.724582  2.4111364]
 [2.697298  2.4112487]
 [2.6663203 2.4162316]
 [2.6412616 2.4185855]
 [2.6213076 2.4207292]
 [2.5989227 2.4292986]]
dis=[[2.5546336 2.7850852]
 [2.5034375 2.7368207]
 [2.4480312 2.6748128]
 [2.4044218 2.6182053]
 [2.3505516 2.551    ]
 [2.3120227 2.4856567]
 [2.2941337 2.4356635]
 [2.2767668 2.3799317]
 [2.267571  2.32426  ]
 [2.25365   2.264129 ]
 [2.2488074 2.1960988]
 [2.2391284 2.1309824]
 [2.2530503 2.0773575]
 [2.264343  2.0129814]
 [2.2723672 1.9428141]
 [2.284399  1.8757637]
 [2.3133671 1.8042293]
 [2.3276381 1.733159 ]
 [2.3517406 1.6600909]
 [2.387641  1.5900245]
 [2.429581  1.5221126]
 [2.4586995 1.4563494]
 [2.5101101 1.4106078]
 [2.5695653 1.3695271]
 [2.6284328 1.3329763]]
dis=[[1.2615215  1.6850768 ]
 [1.1962095  1.654473  ]
 [1.1316595  1.6305951 ]
 [1.081722   1.6163763 ]
 [1.0171932  1.5895321 ]
 [0.97229296 1.5946319 ]
 [0.91127133 1.5880045 ]
 [0.8664981  1.5988617 ]
 [0.82198614 1.5969669 ]
 [0.7887675  1.6160766 ]
 [0.7522664  1.629162  ]
 [0.7161859  1.6364975 ]
 [0.70816237 1.6789323 ]
 [0.7147895  1.7414988 ]
 [0.7237038  1.7910494 ]
 [0.7426885  1.8536103 ]
 [0.77083737 1.9077934 ]
 [0.81672627 1.9822115 ]
 [0.8744344  2.063036  ]
 [0.93232566 2.135962  ]
 [0.9915659  2.2115347 ]
 [1.0582258  2.2900152 ]
 [1.1348411  2.3735201 ]
 [1.2173116  2.4649808 ]
 [1.2931496  2.5464783 ]]
dis=[[3.200021   1.0117563 ]
 [3.2470422  0.93781084]
 [3.3082278  0.8880689 ]
 [3.3826478  0.8547635 ]
 [3.4560912  0.80289483]
 [3.5214865  0.7698274 ]
 [3.5846143  0.7482827 ]
 [3.6560872  0.75188565]
 [3.7185788  0.7516438 ]
 [3.7051368  0.7489709 ]
 [3.687665   0.7700888 ]
 [3.674137   0.7983278 ]
 [3.6557505  0.81240916]
 [3.6301706  0.8349518 ]
 [3.60774    0.8649098 ]
 [3.6259687  0.9382572 ]
 [3.6201606  0.978127  ]
 [3.6229763  1.0172805 ]
 [3.6214242  1.0500892 ]
 [3.6174386  1.0868366 ]
 [3.6275635  1.135294  ]
 [3.6233044  1.1681406 ]
 [3.6171367  1.2107137 ]
 [3.6200933  1.2632284 ]
 [3.6268358  1.3215278 ]]
dis=[[3.1453655  0.18179798]
 [3.095325   0.22164218]
 [3.0611916  0.24714674]
 [3.0229523  0.27518734]
 [2.9606721  0.33370948]
 [2.9171848  0.37153694]
 [2.8724713  0.41804564]
 [2.8320124  0.45416075]
 [2.7839954  0.49618486]
 [2.7485907  0.52602243]
 [2.7050006  0.5684106 ]
 [2.6629298  0.60808027]
 [2.6328044  0.6350949 ]
 [2.5762     0.69090635]
 [2.5195396  0.74740374]
 [2.4691603  0.7985906 ]
 [2.4344397  0.83469063]
 [2.388076   0.88397497]
 [2.3376527  0.9359949 ]
 [2.2835898  0.99538   ]
 [2.2272606  1.0548251 ]
 [2.1787896  1.106853  ]
 [2.1337833  1.1563249 ]
 [2.078497   1.2205836 ]
 [2.014708   1.2881458 ]]
dis=[[2.8401062 3.3493109]
 [2.821252  3.3942354]
 [2.8027992 3.4266994]
 [2.7822754 3.4597485]
 [2.7372108 3.481492 ]
 [2.6927855 3.438144 ]
 [2.6390214 3.3848763]
 [2.5947447 3.3410733]
 [2.5422459 3.289373 ]
 [2.4856446 3.232906 ]
 [2.4445136 3.1923997]
 [2.3969276 3.1459575]
 [2.3489108 3.0985906]
 [2.2936692 3.0436482]
 [2.234888  2.9853184]
 [2.1938024 2.944472 ]
 [2.1523516 2.903083 ]
 [2.095879  2.8465505]
 [2.0494251 2.7997425]
 [1.9825313 2.7322576]
 [1.9222516 2.6713786]
 [1.8708422 2.6183903]
 [1.8159779 2.562196 ]
 [1.7694911 2.5137515]
 [1.6954453 2.4372869]]
dis=[[2.0352662  0.4419035 ]
 [1.9915587  0.44949275]
 [1.9473128  0.47700122]
 [1.9101458  0.49390385]
 [1.8701028  0.51958585]
 [1.837608   0.548427  ]
 [1.8063505  0.57430124]
 [1.7667613  0.606496  ]
 [1.7357962  0.63449556]
 [1.6706002  0.69764555]
 [1.610267   0.7575992 ]
 [1.5606216  0.8069923 ]
 [1.5143379  0.85328835]
 [1.4575955  0.90997696]
 [1.4067855  0.96087986]
 [1.350907   1.0167955 ]
 [1.3162118  1.0516363 ]
 [1.2708049  1.0974299 ]
 [1.22206    1.1468734 ]
 [1.1567438  1.2121412 ]
 [1.0927213  1.2762924 ]
 [1.0445956  1.3258814 ]
 [0.97844785 1.3906382 ]
 [0.9208362  1.4480498 ]
 [0.85968035 1.5095152 ]]
dis=[[2.697778  1.7577319]
 [2.6710794 1.7485318]
 [2.6348467 1.7256788]
 [2.603428  1.7017903]
 [2.5706718 1.67786  ]
 [2.5326343 1.6571863]
 [2.4939346 1.631738 ]
 [2.4305725 1.5788074]
 [2.3855624 1.5466372]
 [2.3001776 1.4773289]
 [2.250368  1.441519 ]
 [2.1942577 1.4010397]
 [2.1407912 1.3643095]
 [2.0693588 1.3101779]
 [2.0077543 1.273597 ]
 [1.953951  1.2405792]
 [1.889305  1.2091218]
 [1.8362767 1.1821806]
 [1.7735388 1.1452585]
 [1.726621  1.1281871]
 [1.6638123 1.0970131]
 [1.5831009 1.0578283]
 [1.509211  1.0260761]
 [1.4470384 1.0183601]
 [1.3958814 0.9976237]]
dis=[[1.6555719 2.3093648]
 [1.6413058 2.35392  ]
 [1.6193551 2.3785713]
 [1.5972487 2.3912463]
 [1.5520947 2.3934991]
 [1.5210685 2.4031513]
 [1.475069  2.3856611]
 [1.4269917 2.3837557]
 [1.3977485 2.402246 ]
 [1.3559123 2.4114769]
 [1.3385687 2.4408226]
 [1.308221  2.4535837]
 [1.2858025 2.4759343]
 [1.261081  2.4911559]
 [1.2344334 2.509842 ]
 [1.2372694 2.5459619]
 [1.2477019 2.5846508]
 [1.2703291 2.6308713]
 [1.2997552 2.6780686]
 [1.3350711 2.7242773]
 [1.3828647 2.7799976]
 [1.4178588 2.8208387]
 [1.457702  2.8644066]
 [1.4945772 2.9025676]
 [1.5385686 2.9470458]]
dis=[[1.7381246 1.4551536]
 [1.7266937 1.5013989]
 [1.6965063 1.5698369]
 [1.6924771 1.6137407]
 [1.6996015 1.6654291]
 [1.7073824 1.7123485]
 [1.7324889 1.7593781]
 [1.7739898 1.7788082]
 [1.8066319 1.8127764]
 [1.8564168 1.84513  ]
 [1.9107492 1.8903947]
 [1.9678643 1.9226303]
 [2.0146985 1.9723077]
 [2.0668306 2.0040398]
 [2.139315  2.033471 ]
 [2.1945791 2.0656116]
 [2.2494462 2.1084878]
 [2.349205  2.1475034]
 [2.43294   2.1917644]
 [2.5069597 2.217839 ]
 [2.5918455 2.2522852]
 [2.6747088 2.2880685]
 [2.7560616 2.3347766]
 [2.8329911 2.3805976]
 [2.912897  2.419297 ]]
dis=[[3.2930887 2.350176 ]
 [3.351487  2.3852503]
 [3.380709  2.3884435]
 [3.4087749 2.3832242]
 [3.452644  2.4001029]
 [3.4732583 2.3940585]
 [3.4991653 2.3868957]
 [3.5328536 2.3888564]
 [3.5419054 2.3761148]
 [3.5623024 2.3653586]
 [3.5864356 2.35833  ]
 [3.6112244 2.3534205]
 [3.626682  2.35056  ]
 [3.6586077 2.3545337]
 [3.6952753 2.372731 ]
 [3.7258222 2.374284 ]
 [3.747733  2.3566155]
 [3.7875297 2.357556 ]
 [3.8329616 2.3661258]
 [3.865806  2.3690522]
 [3.9032767 2.3767679]
 [3.9573653 2.395313 ]
 [4.001094  2.410668 ]
 [4.048386  2.4274328]
 [4.0850797 2.439075 ]]
dis=[[2.520749  3.0440004]
 [2.4776747 3.1034617]
 [2.430614  3.140643 ]
 [2.3741407 3.0677066]
 [2.3253064 3.0202787]
 [2.2764876 2.9705563]
 [2.223805  2.9151342]
 [2.172499  2.8644826]
 [2.1139092 2.8136032]
 [2.025887  2.732279 ]
 [1.9482381 2.6571434]
 [1.8707434 2.5819721]
 [1.7928251 2.503388 ]
 [1.7261767 2.4388232]
 [1.6616453 2.373935 ]
 [1.5955987 2.3107817]
 [1.508132  2.2368424]
 [1.4185069 2.1613226]
 [1.3330872 2.09052  ]
 [1.2421868 2.0200338]
 [1.1359991 1.9410179]
 [1.0361949 1.8766737]
 [0.9358262 1.8252894]
 [0.8383046 1.7574214]
 [0.720622  1.6907895]]
dis=[[1.0045435  2.6678069 ]
 [0.88187206 2.7550132 ]
 [0.7766376  2.8326538 ]
 [0.68258303 2.900386  ]
 [0.59894127 2.9521456 ]
 [0.5142783  3.0073678 ]
 [0.42925754 3.070888  ]
 [0.35089877 3.1375341 ]
 [0.30395457 3.1870093 ]
 [0.29184887 3.2286386 ]
 [0.31179357 3.2513187 ]
 [0.36851978 3.270855  ]
 [0.43956092 3.2942796 ]
 [0.5474688  3.3437746 ]
 [0.6447823  3.3845572 ]
 [0.75680196 3.443557  ]
 [0.8729613  3.4741383 ]
 [0.98826337 3.5010982 ]
 [1.1180542  3.5305161 ]
 [1.2416931  3.5560577 ]
 [1.3579768  3.57534   ]
 [1.4622872  3.6134512 ]
 [1.5759482  3.6372094 ]
 [1.6650525  3.6586287 ]
 [1.746362   3.686377  ]]
dis=[[1.6649876  2.0275774 ]
 [1.6220628  2.1423302 ]
 [1.5852785  2.243477  ]
 [1.5416577  2.3450713 ]
 [1.499634   2.4292047 ]
 [1.4568015  2.5083292 ]
 [1.3959337  2.5847287 ]
 [1.3311654  2.6739233 ]
 [1.2780111  2.7479138 ]
 [1.2223623  2.8210232 ]
 [1.1549982  2.9023466 ]
 [1.0755593  2.9540288 ]
 [1.0169615  3.036823  ]
 [0.9447925  3.1144917 ]
 [0.891291   3.1996028 ]
 [0.8423384  3.2821686 ]
 [0.7961842  3.3623846 ]
 [0.7816628  3.4675324 ]
 [0.7504403  3.4483457 ]
 [0.7665549  3.3379784 ]
 [0.78847295 3.2037833 ]
 [0.8442962  3.104362  ]
 [0.9024267  2.9929674 ]
 [0.9707087  2.895572  ]
 [1.0577799  2.8038023 ]]
dis=[[1.4748455 1.2634883]
 [1.4260851 1.2353234]
 [1.396759  1.2224697]
 [1.3823607 1.2243546]
 [1.3942628 1.2584982]
 [1.4068059 1.2884874]
 [1.4169457 1.3192354]
 [1.4395555 1.3599764]
 [1.4720491 1.4094905]
 [1.5004499 1.4504039]
 [1.5380154 1.5024192]
 [1.5698327 1.5506725]
 [1.609828  1.6040983]
 [1.6406133 1.649724 ]
 [1.6927773 1.7182957]
 [1.734991  1.7749649]
 [1.7890435 1.8361573]
 [1.8526145 1.9045846]
 [1.9249549 1.9842057]
 [2.001228  2.0650632]
 [2.0618954 2.1317313]
 [2.1249828 2.196517 ]
 [2.1920667 2.2680418]
 [2.260529  2.341024 ]
 [2.3106825 2.3956046]]
dis=[[2.7179003 3.5321994]
 [2.760119  3.5229497]
 [2.800587  3.5073092]
 [2.8551233 3.4835827]
 [2.8946848 3.4522126]
 [2.9363031 3.4126914]
 [2.96199   3.3925369]
 [3.0111    3.3592198]
 [3.059922  3.3257744]
 [3.1157045 3.278751 ]
 [3.167626  3.2362766]
 [3.1318665 3.209641 ]
 [3.0745115 3.1697855]
 [3.0336301 3.141931 ]
 [2.9937456 3.1206648]
 [2.9478672 3.0956497]
 [2.897159  3.057066 ]
 [2.8323557 3.0214865]
 [2.788988  3.0043623]
 [2.7355814 2.9748344]
 [2.6665196 2.9442358]
 [2.6045036 2.9121573]
 [2.544098  2.89295  ]
 [2.4839823 2.862055 ]
 [2.4381874 2.8521829]]
dis=[[3.0103564 3.709387 ]
 [3.0523753 3.6752121]
 [3.073337  3.6639104]
 [3.0881972 3.658377 ]
 [3.1184015 3.6346788]
 [3.1294274 3.6362958]
 [3.1254854 3.6531541]
 [3.148661  3.6509273]
 [3.1627932 3.6527896]
 [3.1833148 3.6503963]
 [3.198129  3.6593792]
 [3.215005  3.669083 ]
 [3.224943  3.684607 ]
 [3.237011  3.6960406]
 [3.245904  3.716907 ]
 [3.201102  3.7298546]
 [3.1705313 3.7416337]
 [3.1171613 3.7484396]
 [3.0685577 3.768341 ]
 [3.0219696 3.7869072]
 [2.987855  3.8088486]
 [2.9502435 3.8405433]
 [2.908953  3.867171 ]
 [2.8859618 3.8432977]
 [2.8452337 3.7674453]]
dis=[[1.4163247  0.99430674]
 [1.4035349  1.0136379 ]
 [1.4105959  1.0450193 ]
 [1.4282974  1.0853273 ]
 [1.4581256  1.1341552 ]
 [1.4755085  1.182272  ]
 [1.508115   1.2313572 ]
 [1.5438313  1.2866325 ]
 [1.589884   1.3465482 ]
 [1.6422623  1.4088254 ]
 [1.6890218  1.4723083 ]
 [1.7535968  1.5456694 ]
 [1.800953   1.6101706 ]
 [1.8652577  1.6789094 ]
 [1.9266449  1.7473166 ]
 [1.9714512  1.8009605 ]
 [2.0292256  1.8591558 ]
 [2.0887237  1.9217757 ]
 [2.1504176  1.983623  ]
 [2.217923   2.0529554 ]
 [2.2791123  2.1153774 ]
 [2.3462427  2.1841414 ]
 [2.4056199  2.2467225 ]
 [2.4449759  2.2907572 ]
 [2.4948943  2.337949  ]]
dis=[[1.1522102  3.196917  ]
